biojava,UI_INHERITANCE_UNSAFE_GETRESOURCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/biojava/biojava-structure/src/main/java/org/biojava/nbio/structure/chem/ReducedChemCompProvider.java,32
quickfixj,NM_METHOD_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/quickfixj/quickfixj-core/src/main/java/quickfix/MessageCracker.java,113
quickfixj,NM_METHOD_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/quickfixj/quickfixj-core/src/main/java/quickfix/Message.java,126
spring-comparing-template-engines,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/spring-comparing-template-engines/src/main/java/com/jeroenreijn/examples/model/i18nLayout.java,14
jetty.project,EQ_COMPARING_CLASS_NAMES,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-webapp/src/main/java/org/eclipse/jetty/webapp/Configurations.java,468
jetty.project,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-webapp/src/main/java/org/eclipse/jetty/webapp/DecoratingListener.java,23
jetty.project,RV_EXCEPTION_NOT_THROWN,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-ant/src/main/java/org/eclipse/jetty/ant/ServerProxyImpl.java,291
jetty.project,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-client/src/main/java/org/eclipse/jetty/client/GZIPContentDecoder.java,23
jetty.project,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-webapp/src/main/java/org/eclipse/jetty/webapp/ClassMatcher.java,780
jetty.project,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-osgi/jetty-osgi-boot/src/main/java/org/eclipse/jetty/osgi/annotations/AnnotationParser.java,36
jetty.project,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-jndi/src/main/java/org/eclipse/jetty/jndi/java/javaURLContextFactory.java,34
jetty.project,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-osgi/jetty-osgi-boot/src/main/java/org/eclipse/jetty/osgi/annotations/AnnotationConfiguration.java,40
jetty.project,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-security/src/main/java/org/eclipse/jetty/security/authentication/LoginAuthenticator.java,121
jetty.project,SA_SELF_ASSIGNMENT,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-security/src/main/java/org/eclipse/jetty/security/authentication/SslClientCertAuthenticator.java,150
jetty.project,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-jndi/src/main/java/org/eclipse/jetty/jndi/java/javaRootURLContext.java,41
jetty.project,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-websocket/websocket-javax-tests/src/main/java/org/eclipse/jetty/websocket/javax/tests/WSServer.java,55
jetty.project,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-jndi/src/main/java/org/eclipse/jetty/jndi/java/javaNameParser.java,29
jetty.project,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-keystore/src/main/java/org/eclipse/jetty/keystore/KeystoreGenerator.java,59
jetty.project,NM_CLASS_NAMING_CONVENTION,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-jndi/src/main/java/org/eclipse/jetty/jndi/local/localContextRoot.java,48
jetty.project,UI_INHERITANCE_UNSAFE_GETRESOURCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-server/src/main/java/org/eclipse/jetty/server/handler/DefaultHandler.java,63
jetty.project,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jetty.project/jetty-client/src/main/java/org/eclipse/jetty/client/proxy/ProxyProtocolClientConnectionFactory.java,93
jmh,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/ProfilerFactory.java,134
jmh,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/ProfilerFactory.java,136
jmh,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/ProfilerFactory.java,145
jmh,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/ProfilerFactory.java,147
jmh,VA_FORMAT_STRING_USES_NEWLINE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/results/Result.java,275
jmh,SA_SELF_COMPARISON,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/results/format/JSONResultFormat.java,237
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/HyphenExtractor.java,180
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/tools/WordClassifierForWebster.java,200
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,305
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,308
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,310
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,313
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,314
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,318
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,319
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,321
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,322
superword,STCAL_STATIC_SIMPLE_DATE_FORMAT_INSTANCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/HistoryRecord.java,29
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/tools/WordClassifierForYouDao.java,258
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/tools/WordClassifier.java,259
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/tools/WordClassifierForOxford.java,201
superword,STCAL_STATIC_SIMPLE_DATE_FORMAT_INSTANCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/User.java,29
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/Quiz.java,238
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/QuizItem.java,77
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/QuizItem.java,105
superword,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/superword/src/main/java/org/apdplat/superword/model/QuizItem.java,128
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01129.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00401.java,54
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00298.java,63
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00485.java,56
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02245.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00975.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01433.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00234.java,70
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00233.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01274.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01275.java,48
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02423.java,49
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01680.java,62
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00901.java,69
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java,73
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00974.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,68
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02246.java,53
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02002.java,62
wro4j,UI_INHERITANCE_UNSAFE_GETRESOURCE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/wro4j/wro4j-core/src/main/java/ro/isdc/wro/model/resource/locator/ClasspathUriLocator.java,120
spring-mvc-angular-js-hibernate-bootstrap-java-single-page-jwt-auth-rest-api-webapp-framework,NM_SAME_SIMPLE_NAME_AS_INTERFACE,/home/codegex/Documents/workspace/rbugs/experiment/top100repos/spring-mvc-angular-js-hibernate-bootstrap-java-single-page-jwt-auth-rest-api-webapp-framework/src/main/java/yourwebproject2/unusedspringsecurity/UserDetailsService.java,6
