project name,pattern,spotbugs path,spotbugs lineno,rbugs path,rbugs lineno
jmh,IIO_INEFFICIENT_LAST_INDEX_OF,org/openjdk/jmh/generators/core/FileSystemDestination.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/generators/core/FileSystemDestination.java,49
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,152,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,152
jmh,IIO_INEFFICIENT_LAST_INDEX_OF,org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,138,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,138
jmh,IIO_INEFFICIENT_LAST_INDEX_OF,org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,145,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/LinuxPerfAsmProfiler.java,145
jmh,DM_INVALID_MIN_MAX,org/openjdk/jmh/profile/LinuxPerfNormProfiler.java,273,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/LinuxPerfNormProfiler.java,273
jmh,IIO_INEFFICIENT_LAST_INDEX_OF,org/openjdk/jmh/profile/LinuxPerfNormProfiler.java,292,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/LinuxPerfNormProfiler.java,292
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/profile/WinPerfAsmProfiler.java,221,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/WinPerfAsmProfiler.java,222
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/profile/WinPerfAsmProfiler.java,222,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/profile/WinPerfAsmProfiler.java,221
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/runner/options/CommandLineOptions.java,365,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/runner/options/CommandLineOptions.java,365
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/runner/options/TimeValue.java,179,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/runner/options/TimeValue.java,182
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/runner/options/TimeValue.java,182,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/runner/options/TimeValue.java,179
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/util/JDKVersion.java,32,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/util/JDKVersion.java,32
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/util/JDKVersion.java,41,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/util/JDKVersion.java,41
jmh,IIO_INEFFICIENT_INDEX_OF,org/openjdk/jmh/util/JDKVersion.java,50,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-core/src/main/java/org/openjdk/jmh/util/JDKVersion.java,50
jmh,IIO_INEFFICIENT_LAST_INDEX_OF,org/openjdk/jmh/generators/reflection/RFClassInfo.java,59,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/jmh/jmh-generator-reflection/src/main/java/org/openjdk/jmh/generators/reflection/RFClassInfo.java,59
paho.mqtt.java,NM_CLASS_NOT_EXCEPTION,org/eclipse/paho/mqttv5/client/MqttClientException.java,6,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/MqttClientException.java,6
paho.mqtt.java,DM_BOXED_PRIMITIVE_TOSTRING,org/eclipse/paho/mqttv5/client/internal/CommsTokenStore.java,111,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/CommsTokenStore.java,111
paho.mqtt.java,NO_NOTIFY_NOT_NOTIFYALL,org/eclipse/paho/sample/utility/LED.java,277,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.sample.utility/src/main/java/org/eclipse/paho/sample/utility/LED.java,277
paho.mqtt.java,NO_NOTIFY_NOT_NOTIFYALL,org/eclipse/paho/sample/utility/MQTTFrame.java,341,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.sample.utility/src/main/java/org/eclipse/paho/sample/utility/MQTTFrame.java,341
paho.mqtt.java,NO_NOTIFY_NOT_NOTIFYALL,org/eclipse/paho/sample/utility/MQTTHist.java,119,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.sample.utility/src/main/java/org/eclipse/paho/sample/utility/MQTTHist.java,119
paho.mqtt.java,NO_NOTIFY_NOT_NOTIFYALL,org/eclipse/paho/sample/utility/MQTTHist.java,137,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/paho.mqtt.java/org.eclipse.paho.sample.utility/src/main/java/org/eclipse/paho/sample/utility/MQTTHist.java,137
bitfinex-v2-wss-api-java,IIO_INEFFICIENT_INDEX_OF,com/github/jnidzwetzki/bitfinex/v2/entity/currency/BitfinexCurrencyPair.java,107,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/bitfinex-v2-wss-api-java/src/main/java/com/github/jnidzwetzki/bitfinex/v2/entity/currency/BitfinexCurrencyPair.java,107
superword,DM_NUMBER_CTOR,org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,360,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/superword/src/main/java/org/apdplat/superword/extract/ChineseSynonymAntonymExtractor.java,360
superword,IIO_INEFFICIENT_INDEX_OF,org/apdplat/superword/model/QuizItem.java,86,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/superword/src/main/java/org/apdplat/superword/model/QuizItem.java,86
superword,DM_BOXED_PRIMITIVE_FOR_COMPARE,org/apdplat/superword/rule/WordVector.java,151,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/superword/src/main/java/org/apdplat/superword/rule/WordVector.java,151
superword,IIO_INEFFICIENT_INDEX_OF,org/apdplat/superword/tools/PdfParser.java,654,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/superword/src/main/java/org/apdplat/superword/tools/PdfParser.java,654
asmsupport,DM_FP_NUMBER_CTOR,cn/wensiqun/asmsupport/core/asm/Instructions.java,197,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-core/src/main/java/cn/wensiqun/asmsupport/core/asm/Instructions.java,197
asmsupport,DM_FP_NUMBER_CTOR,cn/wensiqun/asmsupport/core/asm/Instructions.java,182,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-core/src/main/java/cn/wensiqun/asmsupport/core/asm/Instructions.java,182
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/core/asm/Instructions.java,167,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-core/src/main/java/cn/wensiqun/asmsupport/core/asm/Instructions.java,167
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/core/asm/Instructions.java,106,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-core/src/main/java/cn/wensiqun/asmsupport/core/asm/Instructions.java,106
asmsupport,NM_METHOD_NAMING_CONVENTION,cn/wensiqun/asmsupport/sample/core/create/ByModify.java,13,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/create/ByModify.java,12
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,54,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,54
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,18,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,18
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,30,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,30
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,36,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,36
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,42,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,42
asmsupport,VA_FORMAT_STRING_USES_NEWLINE,cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,48,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-sample/src/main/java/cn/wensiqun/asmsupport/sample/core/operators/LogicalOperatorGenerate.java,48
asmsupport,DM_FP_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2480,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2480
asmsupport,DM_FP_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2476,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2476
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1834,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1834
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1850,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1850
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1845,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,1845
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2474,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2478
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2478,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/ClassReader.java,2474
asmsupport,DM_NUMBER_CTOR,cn/wensiqun/asmsupport/org/objectweb/asm/Opcodes.java,150,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-third/src/main/java/cn/wensiqun/asmsupport/org/objectweb/asm/Opcodes.java,150
asmsupport,NM_CLASS_NOT_EXCEPTION,cn/wensiqun/asmsupport/standard/def/clazz/AnyException.java,30,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/asmsupport/asmsupport-standard/src/main/java/cn/wensiqun/asmsupport/standard/def/clazz/AnyException.java,27
Benchmark,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/owasp/benchmark/helpers/ExpressionEvaluator.java,29,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/helpers/ExpressionEvaluator.java,29
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/BenchmarkScore.java,1138,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/BenchmarkScore.java,1138
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/AcunetixReader.java,198,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/AcunetixReader.java,198
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/AcunetixReader.java,133,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/AcunetixReader.java,133
Benchmark,IIO_INEFFICIENT_LAST_INDEX_OF,org/owasp/benchmark/score/parsers/AppScanDynamicReader2.java,78,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/AppScanDynamicReader2.java,78
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/AppScanSourceReader2.java,81,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/AppScanSourceReader2.java,81
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/AppScanSourceReader2.java,92,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/AppScanSourceReader2.java,92
Benchmark,DM_BOXED_PRIMITIVE_TOSTRING,org/owasp/benchmark/score/parsers/BurpJsonReader.java,99,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/BurpJsonReader.java,99
Benchmark,DM_NUMBER_CTOR,org/owasp/benchmark/score/parsers/BurpJsonReader.java,99,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/BurpJsonReader.java,99
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/HCLReader.java,78,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/HCLReader.java,78
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/NetsparkerReader.java,122,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/NetsparkerReader.java,122
Benchmark,IIO_INEFFICIENT_LAST_INDEX_OF,org/owasp/benchmark/score/parsers/PMDReader.java,74,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/PMDReader.java,74
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/Rapid7Reader.java,169,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/Rapid7Reader.java,169
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/SnappyTickReader.java,79,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/SnappyTickReader.java,79
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/SonarQubeJsonReader.java,117,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/SonarQubeJsonReader.java,117
Benchmark,DM_BOXED_PRIMITIVE_FOR_PARSING,org/owasp/benchmark/score/parsers/TestResults.java,283,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/TestResults.java,283
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/WapitiReader.java,107,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/WapitiReader.java,107
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/score/parsers/WebInspectReader.java,86,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/score/parsers/WebInspectReader.java,86
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00023.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00023.java,49
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00047.java,56,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00047.java,56
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00048.java,56,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00048.java,56
Benchmark,IIO_INEFFICIENT_INDEX_OF,org/owasp/benchmark/testcode/BenchmarkTest00049.java,56,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00049.java,56
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00078.java,71,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,71
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00079.java,72,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java,72
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00080.java,67,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,67
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00081.java,67,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java,67
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00084.java,68,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,68
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00085.java,72,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,72
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00086.java,73,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,73
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00160.java,60,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00160.java,60
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00161.java,61,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00161.java,61
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00162.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00162.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00163.java,56,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00163.java,56
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00164.java,61,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00164.java,61
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00165.java,58,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00165.java,58
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00166.java,55,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00166.java,55
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00167.java,59,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00167.java,59
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00168.java,61,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00168.java,61
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00230.java,68,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00230.java,68
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00231.java,69,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00231.java,69
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00232.java,70,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00232.java,70
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00235.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00235.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00236.java,70,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00236.java,70
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00237.java,83,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00237.java,83
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00238.java,68,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00238.java,68
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00239.java,77,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00239.java,77
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00240.java,65,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00240.java,65
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00296.java,63,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00296.java,63
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00297.java,58,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00297.java,58
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00299.java,63,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00299.java,63
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00347.java,49,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00347.java,49
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00397.java,52,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00397.java,52
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00398.java,56,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00398.java,56
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00399.java,64,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00399.java,64
Benchmark,DMI_RANDOM_USED_ONLY_ONCE,org/owasp/benchmark/testcode/BenchmarkTest00400.java,69,/home/codegex/Documents/workspace/codegex/rbugs_experiments/top100repos/Benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00400.java,69
